"appid","query_date","grade","reviews","bundles"
"280540","2014-10-29",86,59,
"352730","2015-04-09",100,3,
"280560","2014-10-29",97,218,
"352740","2015-04-14",50,6,
"352780","2015-03-27",90,11,
"280600","2015-02-10",93,65,
"280640","2014-10-29",10,58,
"352850","2015-04-22",0,0,
"280680","2014-10-29",95,23,
"280720","2014-10-29",100,38,
"280740","2014-10-29",75,1388,
"352950","2015-05-18",0,0,
"352960","2015-05-08",0,0,
"280790","2014-10-29",89,757,
"352980","2015-04-06",0,0,
"280830","2014-10-29",77,144,
"280850","2014-10-29",0,0,
"280890","2014-10-29",48,58,
"280910","2014-10-29",91,239,
"280930","2014-10-29",88,240,
"268030","2014-10-29",50,4,
"268050","2014-10-29",76,4167,
"268080","2014-12-16",100,11,
"268090","2014-10-29",94,36,
"268100","2014-10-29",90,11,
"268101","2014-10-29",100,6,
"268120","2014-10-29",0,0,
"268121","2014-10-29",0,0,
"268122","2014-10-29",0,0,
"268123","2014-10-29",0,0,
"268124","2014-10-29",0,0,
"268125","2014-10-29",0,0,
"268150","2014-10-29",0,0,
"268200","2014-10-29",62,215,
"268220","2014-10-29",86,477,
"268240","2014-10-29",89,506,
"268260","2014-10-29",51,88,
"268280","2014-10-29",100,2,
"268281","2014-10-29",0,0,
"268290","2014-10-29",0,0,
"268291","2014-10-29",0,0,
"268296","2014-10-29",0,0,
"268297","2014-10-29",0,0,
"268300","2014-10-29",0,0,
"268320","2015-02-18",100,29,
"268340","2015-04-20",100,4,
"268360","2014-10-29",90,83,
"268400","2014-10-29",96,292,
"268420","2014-10-29",82,2988,
"268520","2014-10-29",40,35,
"268540","2014-10-29",76,215,
"268560","2014-10-29",93,16,
"268590","2014-10-29",0,0,
"268610","2014-10-29",100,2,
"268611","2014-10-29",100,1,
"268612","2014-10-29",0,0,
"268613","2014-10-29",100,1,
"268620","2014-10-29",100,6,
"268650","2014-10-29",90,490,
"268670","2014-10-29",70,85,
"268710","2014-10-29",52,55,
"268750","2014-10-29",93,3624,
"268810","2014-10-29",69,94,
"268830","2014-10-29",83,179,
"268850","2014-10-29",76,264,
"268870","2014-11-28",92,195,
"268890","2014-10-29",47,172,
"268930","2014-10-29",79,60,
"12100","2014-10-29",90,1512,
"12110","2014-10-29",93,2632,
"12120","2014-10-29",84,8188,
"12130","2014-10-29",80,351,
"12140","2014-10-29",90,1546,
"12150","2014-10-29",93,921,
"12160","2014-10-29",75,259,
"12200","2014-10-29",90,3064,
"12210","2014-10-29",73,23711,
"12220","2014-10-29",82,3728,
"353000","2015-03-02",66,3,
"353020","2015-02-25",0,0,
"353050","2015-03-17",100,1,
"353051","2015-03-17",0,0,
"353052","2015-03-17",0,0,
"353053","2015-03-17",0,0,
"353060","2015-02-27",0,0,
"353070","2015-03-13",60,5,
"353090","2015-03-12",98,57,
"12310","2014-10-29",78,33,
"12320","2014-10-29",83,514,
"12330","2014-10-29",83,139,
"12340","2014-10-29",67,46,
"12360","2014-10-29",86,932,
"12390","2014-10-29",51,43,
"353110","2015-03-11",100,1,
"353140","2015-03-10",28,7,
"12420","2014-10-29",25,28,
"12430","2014-10-29",28,67,
"12440","2014-10-29",59,22,
"12450","2014-10-29",50,8,
"12460","2014-10-29",57,105,
"12470","2014-10-29",59,115,
"12480","2014-10-29",52,85,
"281050","2014-10-29",89,78,
"281060","2014-10-29",64,57,
"353240","2015-02-27",100,1,
"353260","2015-05-04",0,0,
"353280","2015-02-28",100,11,
"12500","2014-10-29",90,387,
"12510","2014-10-29",12,56,
"12520","2014-10-29",67,167,
"12530","2014-10-29",88,9,
"12540","2014-10-29",100,2,
"12550","2014-10-29",61,18,
"12560","2014-10-29",41,17,
"12570","2014-10-29",66,3,
"12580","2014-10-29",66,9,
"12590","2014-10-29",64,14,
"281100","2014-10-29",0,0,
"281102","2014-10-29",0,0,
"281103","2014-10-29",0,0,
"353300","2015-02-27",60,5,
"281130","2014-10-29",26,215,
"353320","2015-03-02",33,3,
"281150","2014-10-29",85,14,
"353330","2015-05-18",95,62,
"353340","2015-03-23",84,13,
"281170","2014-10-29",0,0,
"353360","2015-02-27",87,2035,
"353370","2015-03-05",0,0,
"353380","2015-03-05",0,0,
"353390","2015-03-05",0,0,
"12600","2014-10-29",18,11,
"12630","2014-10-29",42,8,
"12640","2014-10-29",84,90,
"12670","2014-10-29",81,11,
"12690","2014-10-29",83,61,
"281220","2014-10-29",70,223,
"353400","2015-03-05",0,0,
"353410","2015-03-05",0,0,
"281240","2014-10-29",62,35,
"353420","2015-03-05",0,0,
"353430","2015-03-05",0,0,
"281260","2014-10-29",46,51,
"353440","2015-03-05",0,0,
"353450","2015-03-05",0,0,
"281280","2014-10-29",75,100,
"353460","2015-03-05",0,0,
"353470","2015-03-05",0,0,
"353480","2015-03-05",0,0,
"353490","2015-03-05",0,0,
"12710","2014-10-29",93,446,
"12750","2014-10-29",87,1439,
"12770","2014-10-29",61,272,
"12790","2014-10-29",38,168,
"353500","2015-03-05",0,0,
"353510","2015-03-05",0,0,
"281340","2014-10-29",100,1,
"281341","2014-10-29",0,0,
"281342","2014-10-29",0,0,
"281343","2014-10-29",0,0,
"281344","2014-10-29",0,0,
"281345","2014-10-29",0,0,
"281346","2014-10-29",100,1,
"281347","2014-10-29",0,0,
"353520","2015-03-05",0,0,
"281350","2014-10-29",33,72,
"353530","2015-03-05",0,0,
"281370","2014-10-29",43,1056,
"353550","2015-04-16",100,14,
"353560","2015-03-05",88,884,
"281390","2014-10-29",70,41,
"353570","2015-05-14",100,4,
"353571","2015-05-14",100,3,
"353590","2015-03-09",100,6,
"12810","2014-10-29",87,911,
"12820","2014-10-29",50,2,
"12830","2014-10-29",63,646,
"12850","2014-10-29",0,0,
"12890","2014-10-29",100,2,
"281410","2014-10-29",75,188,
"353600","2015-03-17",66,3,
"281430","2014-10-29",63,85,
"353610","2015-03-11",77,9,
"353620","2015-03-17",50,8,
"281450","2014-10-29",83,31,
"353630","2015-05-21",0,5,
"353640","2015-05-07",95,40,
"12900","2014-10-29",96,6778,
"12910","2014-10-29",95,41,
"281511","2014-10-29",0,0,
"281560","2014-10-29",71,8,
"353740","2015-03-04",0,0,
"353741","2015-03-04",0,0,
"353742","2015-03-04",0,0,
"281580","2014-10-29",62,35,
"353760","2015-03-19",66,3,
"353761","2015-04-21",66,3,
"353770","2015-05-21",0,0,
"353790","2015-03-03",100,2,
"281600","2014-10-29",0,0,
"281601","2014-10-29",0,0,
"281602","2014-10-29",0,0,
"281603","2014-10-29",0,0,
"281604","2014-10-29",0,0,
"281606","2014-10-29",0,0,
"281607","2014-10-29",0,0,
"281630","2014-10-29",100,1,
"353820","2015-04-27",100,3,
"353830","2015-05-19",0,0,
"353850","2015-03-03",0,0,
"281690","2014-10-29",88,1368,
"281750","2014-10-29",83,74,
"353930","2015-03-04",100,1,
"353940","2015-05-08",100,17,
"281770","2014-10-29",80,5,
"281780","2014-10-29",100,1,
"353970","2015-04-07",50,2,
"353980","2015-05-21",83,6,
"281810","2014-10-29",100,1,
"281811","2014-10-29",100,1,
"281812","2014-10-29",100,1,
"281820","2014-10-29",76,47,
"281840","2014-10-29",33,187,
"281860","2014-10-29",84,113,
"281900","2014-10-29",50,16,
"281920","2014-10-29",94,118,
"281940","2015-01-27",65,349,
"281970","2014-10-29",0,0,
"269010","2014-10-29",73,97,
"269030","2014-10-29",80,646,
"269050","2014-10-29",94,864,
"269110","2014-10-29",75,181,
"269150","2014-10-29",73,191,
"269210","2014-10-29",82,3656,
"269230","2014-10-29",82,231,
"269250","2014-10-29",85,261,
"269270","2014-10-29",90,653,
"269290","2014-10-29",62,382,
"269310","2014-10-29",83,185,
"269330","2014-10-29",86,161,
"269350","2014-10-29",69,112,
"269370","2014-10-29",69,336,
"269390","2014-10-29",58,1252,
"269430","2014-10-29",12,25,
"269450","2014-10-29",94,60,
"269470","2014-10-29",59,54,
"269490","2014-10-29",92,827,
"269530","2014-11-19",50,65,
"269550","2014-10-29",70,27,
"269570","2014-10-29",86,65,
"269590","2014-10-29",80,108,
"269610","2014-10-29",61,145,
"269650","2014-10-29",71,167,
"269670","2015-01-29",100,4,
"269710","2014-10-29",0,0,
"269730","2014-10-29",64,578,
"269790","2014-10-29",83,781,
"269810","2014-10-29",74,243,
"269890","2014-10-29",69,165,
"269910","2014-10-29",52,329,
"269990","2014-10-29",72,33,
"13000","2014-10-29",87,41,
"13010","2014-10-29",0,1,
"13140","2014-10-29",70,1453,
"13200","2014-10-29",75,110,
"13210","2014-10-29",91,1279,
"13230","2014-10-29",98,860,
"13240","2014-10-29",98,703,
"13250","2014-10-29",95,259,
"354050","2015-04-06",70,20,
"354110","2015-03-12",0,0,
"354140","2015-03-03",95,4556,
"354170","2015-03-21",0,0,
"354171","2015-03-21",0,0,
"354180","2015-04-07",100,6,
"354190","2015-05-07",0,0,
"282010","2014-10-29",92,182,
"282030","2014-10-29",95,163,
"282050","2014-10-29",53,132,
"354230","2015-04-02",100,3,
"354240","2015-03-24",86,239,
"282070","2014-10-29",96,8943,
"354260","2015-04-28",87,8,
"282090","2014-10-29",66,13,
"282091","2014-10-29",100,2,
"282092","2014-10-29",100,2,
"13500","2014-10-29",84,247,
"13510","2014-10-29",64,145,
"13520","2014-10-29",83,1572,
"13530","2014-10-29",77,146,
"13540","2014-10-29",80,136,
"13560","2014-10-29",89,336,
"13570","2014-10-29",94,812,
"13580","2014-10-29",49,303,
"282100","2014-10-29",91,168,
"354300","2015-03-12",0,0,
"354310","2015-03-26",100,21,
"354320","2015-03-23",66,3,
"354350","2015-03-27",100,38,
"354380","2015-03-31",69,594,
"13600","2014-10-29",89,389,
"13620","2014-10-29",93,16,
"13630","2014-10-29",100,16,
"13640","2014-10-29",58,101,
"282201","2014-12-13",84,69,
"282210","2015-03-04",44,1169,
"282230","2014-10-29",100,2,
"282240","2014-10-29",0,0,
"282250","2014-10-29",0,1,
"354425","2015-05-12",70,10,
"354430","2015-04-28",66,42,
"282270","2014-10-29",100,3,
"282280","2014-10-29",100,1,
"354500","2015-03-11",92,974,
"282350","2014-10-29",73,2420,
"282370","2014-11-26",0,0,
"354570","2015-03-29",0,0,
"282400","2014-10-29",73,425,
"354600","2015-04-23",100,3,
"282440","2014-10-29",88,6349,
"282470","2014-10-29",98,458,
"354650","2015-05-25",92,13,
"354680","2015-04-02",95,46,
"354690","2015-03-31",75,4,
"282510","2014-10-29",87,59,
"282511","2014-10-29",78,80,
"282512","2014-10-29",80,25,
"282513","2014-12-02",75,16,
"282514","2015-01-13",85,36,
"282515","2015-02-10",78,14,
"282516","2015-02-27",47,17,
"282520","2014-10-29",0,0,
"354700","2015-03-12",100,1,
"282530","2014-10-29",84,372,
"354701","2015-04-23",0,0,
"354702","2015-03-12",100,3,
"354710","2015-04-21",86,43,
"354720","2015-04-14",0,3,
"282550","2014-10-29",100,2,
"354730","2015-03-25",66,6,
"282560","2015-03-05",0,0,
"282590","2014-10-29",81,286,
"354770","2015-04-02",100,10,
"282620","2014-10-29",81,11,
"282640","2015-01-14",100,15,
"354820","2015-05-11",0,1,
"354850","2015-03-10",63,19,
"282680","2014-10-29",80,30,
"354860","2015-04-30",100,8,
"354870","2015-03-21",29,95,
"354890","2015-05-05",0,0,
"282740","2014-10-29",68,16,
"354930","2015-04-15",62,8,
"282760","2014-10-29",90,1217,
"354940","2015-03-06",0,0,
"354950","2015-04-27",60,5,
"354960","2015-03-16",77,18,
"354970","2015-03-16",81,27,
"282800","2014-10-29",93,2482,
"282860","2014-10-29",52,80,
"282880","2014-10-29",73,112,
"282900","2015-01-21",96,2565,
"282960","2014-11-19",75,4,
"210012","2014-10-29",0,0,
"210013","2014-10-29",0,0,
"210014","2014-10-29",0,0,
"210015","2014-10-29",0,0,
"210016","2014-10-29",0,0,
"210017","2014-10-29",0,0,
"210018","2014-10-29",0,0,
"210019","2014-10-29",100,1,
"210030","2014-10-29",0,0,
"210031","2014-10-29",0,0,
"210032","2014-10-29",0,0,
"210033","2014-10-29",0,0,
"210034","2014-10-29",0,0,
"210035","2014-10-29",0,0,
"210036","2014-10-29",0,0,
"210037","2014-10-29",0,0,
"210038","2014-10-29",0,0,
"210039","2014-10-29",0,0,
"210040","2014-10-29",0,0,
"210041","2014-10-29",0,0,
"210042","2014-10-29",0,0,
"210043","2014-10-29",0,0,
"210044","2014-10-29",0,0,
"210045","2014-10-29",0,0,
"210046","2014-10-29",0,0,
"210047","2014-10-29",0,0,
"210048","2014-10-29",0,0,
"210049","2014-10-29",0,0,
"210050","2014-10-29",0,0,
"210051","2014-10-29",0,0,
"210052","2014-10-29",0,0,
"210053","2014-10-29",0,0,
"210054","2014-10-29",0,0,
"210055","2014-10-29",0,0,
"210056","2014-10-29",0,0,
"210057","2014-10-29",0,0,
"210058","2014-10-29",0,0,
"210059","2014-10-29",0,0,
"210060","2014-10-29",0,0,
"210061","2014-10-29",0,0,
"210062","2014-10-29",0,0,
"210063","2014-10-29",0,0,
"210064","2014-10-29",0,0,
"210065","2014-10-29",0,0,
"210066","2014-10-29",0,0,
"210067","2014-10-29",0,0,
"210068","2014-10-29",0,0,
"210069","2014-10-29",0,0,
"210072","2014-10-29",0,0,
"210073","2014-10-29",0,0,
"210074","2014-10-29",0,0,
"210075","2014-10-29",0,0,
"210076","2014-10-29",0,0,
"210077","2014-10-29",0,0,
"210083","2014-10-29",0,0,
"210084","2014-10-29",0,0,
"210085","2014-10-29",0,0,
"210086","2014-10-29",0,0,
"210087","2014-10-29",0,0,
"210088","2014-10-29",0,0,
"210089","2014-10-29",0,0,
"210090","2014-10-29",0,0,
"210091","2014-10-29",0,0,
"210092","2014-10-29",0,0,
"210093","2014-10-29",0,0,
"210094","2014-10-29",0,0,
"210095","2014-10-29",0,0,
"210096","2014-10-29",0,0,
"210097","2014-10-29",0,0,
"210098","2014-10-29",0,0,
"210113","2014-10-29",83,6,
"210130","2014-10-29",100,2,
"210150","2014-10-29",11,70,
"210170","2014-10-29",77,140,
"210190","2014-10-29",70,24,
"210230","2014-10-29",100,5,
"210290","2014-10-29",50,2,
"210310","2014-10-29",66,3,
"210390","2014-10-29",73,73,
"210470","2014-10-29",95,90,
"210490","2014-10-29",8,36,
"210500","2014-10-29",0,0,
"210510","2014-10-29",100,2,
"210550","2014-10-29",91,291,
"210561","2014-10-29",100,2,
"210720","2014-10-29",85,7,
"210740","2014-10-29",87,9,
"210770","2014-10-29",91,8543,
"210840","2014-10-29",100,8,
"210870","2014-10-29",95,131,
"210892","2014-10-29",75,4,
"210893","2014-10-29",66,3,
"210894","2014-10-29",33,3,
"210895","2014-10-29",73,19,
"210896","2014-10-29",50,4,
"210897","2014-10-29",85,14,
"210898","2014-10-29",57,26,
"210899","2014-10-29",83,6,
"210900","2014-10-29",50,4,
"210901","2014-10-29",80,5,
"210902","2014-10-29",55,29,
"210903","2014-10-29",66,3,
"210904","2014-10-29",83,6,
"210905","2014-10-29",60,5,
"210906","2014-10-29",60,10,
"210907","2014-10-29",66,3,
"210908","2014-10-29",82,34,
"210931","2014-10-29",86,22,
"210932","2014-10-29",92,13,
"210933","2014-10-29",96,59,
"210934","2014-10-29",94,67,
"210936","2014-10-29",92,27,
"210937","2014-10-29",89,19,
"210938","2014-10-29",80,21,
"210943","2014-10-29",84,32,
"210944","2014-10-29",93,16,
"210945","2014-10-29",100,10,
"210950","2014-10-29",94,266,
"210990","2014-10-29",73,41,
"355050","2015-04-02",90,76,
"355060","2015-03-10",0,0,
"355070","2015-03-24",47,122,
"355080","2015-03-23",60,5,
"355090","2015-04-22",100,3,
"355100","2015-05-04",0,0,
"355130","2015-05-18",0,0,
"355140","2015-04-16",66,9,
"355150","2015-03-17",81,11,
"283000","2014-10-29",43,79,
"283020","2014-10-29",55,27,
"355200","2015-04-11",0,0,
"355201","2015-04-11",0,0,
"355202","2015-04-11",0,0,
"355203","2015-04-11",0,0,
"355204","2015-04-11",0,0,
"355205","2015-04-11",0,0,
"355206","2015-04-11",0,0,
"355207","2015-04-11",0,0,
"355208","2015-04-11",0,0,
"355209","2015-04-11",0,0,
"355210","2015-04-11",0,0,
"283040","2014-10-29",56,30,
"355250","2015-04-28",72,58,
"283080","2014-12-01",95,45,
"355260","2015-04-23",0,0,
"355262","2015-04-30",0,0,
"355270","2015-03-10",82,75,
"355290","2015-03-10",100,1,
"283100","2014-10-29",44,125,
"355300","2015-03-10",0,0,
"355320","2015-03-09",43,16,
"355340","2015-04-21",100,3,
"355341","2015-04-29",50,2,
"283180","2014-10-29",80,68,
"355360","2015-04-06",0,1,
"355380","2015-04-06",0,1,
"283230","2014-10-29",69,387,
"355410","2015-03-13",87,16,
"355420","2015-03-26",100,14,
"355430","2015-03-13",72,11,
"283270","2014-10-29",85,14,
"283290","2014-10-29",85,1032,
"283310","2014-10-29",51,49,
"283330","2014-10-29",36,61,
"355520","2015-03-12",72,11,
"283350","2014-10-29",18,49,
"355530","2015-04-24",100,12,
"283370","2014-10-29",32,391,
"355550","2015-03-17",0,0,
"283390","2014-10-29",70,31,
"355570","2015-03-19",88,9,
"355590","2015-03-13",0,0,
"283410","2014-10-29",55,48,
"283430","2014-10-29",43,195,
"283450","2014-10-29",75,24,
"355640","2015-05-07",100,1,
"283470","2014-10-29",4,23,
"355650","2015-03-16",75,8,
"355660","2015-03-18",100,11,
"283490","2014-10-29",56,37,
"283530","2014-10-29",0,8,
"283542","2014-10-29",0,0,
"283550","2014-10-29",100,1,
"283551","2014-10-29",100,1,
"283552","2014-10-29",100,1,
"355730","2015-03-26",91,23,
"283560","2014-10-29",55,60,
"283580","2014-10-29",47,19,
"355760","2015-03-12",61,90,
"355770","2015-04-01",0,0,
"283600","2014-10-29",86,22,
"283620","2014-10-29",78,99,
"355830","2015-04-03",0,0,
"283660","2014-10-29",64,214,
"355840","2015-03-31",54,4881,
"283680","2014-10-29",92,529,
"355860","2015-05-22",0,0,
"355870","2015-03-20",0,0,
"355880","2015-04-07",0,0,
"355890","2015-03-10",100,53,
"283750","2014-10-29",100,5,
"355970","2015-04-22",84,38,
"355980","2015-03-17",100,29,
"355990","2015-03-17",25,8,
"283820","2014-12-09",97,35,
"283840","2014-12-09",96,26,
"283880","2014-10-29",86,562,
"283920","2014-10-29",94,106,
"283940","2014-10-29",96,111,
"283960","2014-10-29",99,269,
"283980","2014-10-29",96,113,
"211001","2014-10-29",0,0,
"211010","2014-10-29",81,53,
"211070","2014-10-29",54,53,
"211090","2014-10-29",0,0,
"211120","2014-10-29",70,271,
"211160","2014-10-29",55,585,
"211180","2014-10-29",96,257,
"211200","2014-10-29",100,3,
"211201","2014-10-29",100,2,
"211202","2014-10-29",0,0,
"211203","2014-10-29",0,0,
"211204","2014-10-29",0,0,
"211205","2014-10-29",100,4,
"211206","2014-10-29",100,3,
"211207","2014-10-29",0,0,
"211208","2014-10-29",0,0,
"211209","2014-10-29",100,1,
"211260","2014-10-29",89,1231,
"211262","2014-10-29",100,3,
"211280","2014-10-29",55,229,
"211340","2014-10-29",89,547,
"211360","2014-10-29",84,423,
"211400","2014-10-29",82,7516,
"211419","2014-10-29",84,19,
"211420","2014-10-29",88,30347,
"211440","2014-10-29",88,881,
"211500","2014-10-29",53,3333,
"211520","2014-10-29",50,4,
"211521","2014-10-29",50,4,
"211522","2014-10-29",33,6,
"211523","2014-10-29",42,7,
"211580","2014-10-29",52,418,
"211600","2014-10-29",91,848,
"211720","2014-10-29",83,416,
"211740","2014-10-29",95,348,
"211780","2014-10-29",97,87,
"211800","2014-10-29",72,100,
"211820","2014-10-29",91,42410,
"211900","2014-10-29",82,202,
"211940","2014-10-29",88,34,
"211970","2014-10-29",53,215,
"211990","2014-10-29",0,0,
"211992","2014-10-29",0,0,
"211994","2014-10-29",0,0,
"15000","2014-10-29",43,58,
"15080","2014-10-29",74,75,
"15100","2014-10-29",83,2658,
"15120","2014-10-29",89,1148,
"15130","2014-10-29",93,690,
"15140","2014-10-29",70,20,
"15150","2014-10-29",89,95,
"15160","2014-10-29",73,61,
"15170","2014-10-29",89,369,
"15190","2014-10-29",88,196,
"15200","2014-10-29",78,124,
"15210","2014-10-29",89,226,
"15220","2014-10-29",50,27,
"15230","2014-10-29",47,21,
"15240","2014-10-29",79,29,
"15270","2014-10-29",85,88,
"356000","2015-03-13",84,71,
"356010","2015-03-13",0,0,
"356070","2015-04-08",84,14,
"356090","2015-05-13",100,11,
"15300","2014-10-29",93,173,
"15310","2014-10-29",88,34,
"15320","2014-10-29",92,538,
"15350","2014-10-29",50,6,
"15370","2014-10-29",94,170,
"15380","2014-10-29",68,19,
"15390","2014-10-29",94,269,
"356110","2015-05-04",100,8,
"356120","2015-03-20",0,0,
"356121","2015-03-24",0,0,
"356122","2015-04-02",0,0,
"356123","2015-03-26",0,0,
"356124","2015-05-08",0,0,
"356140","2015-04-09",100,1,
"356160","2015-04-04",100,3,
"356170","2015-04-16",0,0,
"15400","2014-10-29",86,52,
"284000","2014-10-29",96,25,
"284020","2014-10-29",91,23,
"356210","2015-05-07",100,2,
"284040","2014-10-29",0,0,
"284050","2014-10-29",93,105,
"356230","2015-05-01",0,0,
"356231","2015-05-01",0,0,
"284070","2014-10-29",50,2,
"284080","2015-02-03",0,0,
"356260","2015-03-25",92,25,
"356270","2015-03-25",75,12,
"356280","2015-03-25",83,6,
"356290","2015-03-25",100,2,
"15500","2014-10-29",74,391,
"15510","2014-10-29",100,1,
"15520","2014-10-29",86,481,
"15522","2014-10-29",100,7,
"15540","2014-10-29",44,304,
"15560","2014-10-29",79,716,
"284100","2014-10-29",60,55,
"356310","2015-04-30",37,613,
"284140","2014-10-29",66,51,
"284160","2014-10-29",98,285,
"356350","2015-04-20",0,0,
"284180","2014-10-29",90,60,
"356380","2015-03-19",65,26,
"15620","2014-10-29",90,2536,
"15680","2014-10-29",100,5,
"284200","2014-10-29",79,34,
"356420","2015-05-08",100,29,
"356430","2015-03-17",81,44,
"356440","2015-03-26",100,1,
"284290","2014-10-29",53,41,
"15700","2014-10-29",93,748,
"15710","2014-10-29",96,358,
"15720","2014-10-29",50,2,
"15730","2014-10-29",100,5,
"15740","2014-10-29",66,223,
"15750","2014-10-29",82,377,
"356510","2015-05-26",0,0,
"356530","2015-03-31",94,17,
"356540","2015-05-26",0,0,
"284390","2014-10-29",94,291,
"356590","2015-03-17",50,6,
"356591","2015-03-17",36,11,
"356592","2015-03-17",100,2,
"356593","2015-03-17",66,6,
"15800","2014-10-29",50,2,
"15810","2014-10-29",0,0,
"284430","2014-10-29",92,14,
"284440","2014-12-17",70,24,
"284450","2014-10-29",97,107,
"284460","2014-10-29",88,416,
"356640","2015-05-22",0,0,
"356650","2015-05-05",0,0,
"356670","2015-04-22",91,1508,
"15900","2014-10-29",77,36,
"15902","2014-10-29",0,0,
"15910","2014-10-29",75,4,
"15912","2014-10-29",0,0,
"15920","2014-10-29",44,9,
"15922","2014-10-29",0,0,
"15930","2014-10-29",84,19,
"15932","2014-10-29",0,0,
"15950","2014-10-29",75,29,
"15952","2014-10-29",0,0,
"15960","2014-10-29",79,43,
"15962","2014-10-29",0,0,
"15970","2014-10-29",88,17,
"15972","2014-10-29",100,1,
"284500","2014-10-29",88,17,
"284520","2014-10-29",0,0,
"284521","2014-10-29",0,0,
"284522","2014-10-29",0,0,
"356710","2015-03-26",100,3,
"356741","2015-05-26",0,0,
"284580","2014-10-29",54,22,
"356770","2015-04-02",70,20,
"356780","2015-05-05",0,0,
"356790","2015-04-23",100,6,
"356800","2015-04-10",36,11,
"356810","2015-04-10",0,0,
"284640","2014-10-29",100,3,
"284641","2014-10-29",100,2,
"284680","2015-03-17",100,3,
"356860","2015-04-06",0,0,
"356880","2015-03-17",53,43,
"284700","2014-10-29",0,0,
"284710","2014-10-29",92,382,
"284730","2014-10-29",88,62,
"284750","2014-10-29",82,93,
"356940","2015-03-30",50,2,
"284770","2014-10-29",98,266,
"284790","2014-10-29",95,171,
"356970","2015-04-10",0,0,
"284810","2015-01-23",95,66,
"284830","2014-10-29",90,202,
"284850","2014-10-29",96,226,
"284870","2014-10-29",90,286,
"284890","2014-10-29",86,90,
"284910","2015-02-12",75,4,
"284930","2014-10-29",46,45,
"284950","2014-10-29",80,1114,
"284970","2014-10-29",56,57,
"284990","2014-10-29",73,75,
"212010","2014-10-29",76,796,
"212030","2014-10-29",82,539,
"212041","2014-10-29",100,10,
"212050","2014-10-29",96,225,
"212070","2014-10-29",85,5538,
"212110","2014-10-29",76,147,
"212140","2014-10-29",100,9,
"212160","2014-10-29",79,2808,
"212170","2014-10-29",85,7,
"212171","2014-10-29",100,7,
"212172","2014-10-29",83,6,
"212180","2014-10-29",60,1863,
"212200","2014-10-29",79,1204,
"212210","2014-10-29",0,0,
"212240","2014-10-29",73,80,
"212301","2014-10-29",77,85,
"212350","2014-10-29",0,0,
"212390","2014-10-29",80,768,
"212410","2014-10-29",61,249,
"212480","2014-10-29",96,6342,
"212500","2014-10-29",82,3570,
"212520","2014-10-29",45,11,
"212530","2014-10-29",0,0,
"212531","2014-10-29",0,0,
"212532","2014-10-29",0,0,
"212560","2014-10-29",80,6,
"212580","2014-10-29",76,861,
"212601","2014-10-29",33,3,
"212602","2014-10-29",100,1,
"212603","2014-10-29",100,4,
"212604","2014-10-29",100,2,
"212630","2014-10-29",70,1421,
"212671","2014-10-29",50,2,
"212672","2014-10-29",0,1,
"212673","2014-10-29",0,1,
"212680","2014-10-29",97,24469,
"212700","2014-10-29",57,140,
"212710","2014-10-29",0,0,
"212780","2014-10-29",69,149,
"212800","2014-10-29",91,5069,
"212840","2014-10-29",75,4,
"212860","2014-10-29",100,4,
"212893","2014-10-29",79,24,
"212894","2014-10-29",95,47,
"16000","2014-10-29",38,21,
"16002","2014-10-29",0,0,
"16020","2014-10-29",61,13,
"16022","2014-10-29",0,0,
"16030","2014-10-29",85,21,
"16032","2014-10-29",0,0,
"16040","2014-10-29",80,10,
"16042","2014-10-29",0,0,
"16060","2014-10-29",72,18,
"16062","2014-10-29",0,0,
"16100","2014-10-29",70,10,
"16110","2014-10-29",75,4,
"16120","2014-10-29",88,18,
"16130","2014-10-29",80,20,
"16140","2014-10-29",0,0,
"16150","2014-10-29",0,0,
"16160","2014-10-29",100,1,
"16170","2014-10-29",0,0,
"16180","2014-10-29",76,13,
"16190","2014-10-29",0,0,
"16200","2014-10-29",66,15,
"16210","2014-10-29",50,2,
"357040","2015-04-03",0,0,
"357060","2015-03-18",100,10,
"357070","2015-03-24",98,102,
"357080","2015-04-09",0,0,
"16300","2014-10-29",95,60,
"357110","2015-04-08",0,0,
"357160","2015-03-26",0,0,
"357161","2015-03-26",0,0,
"357162","2015-03-26",0,0,
"357163","2015-03-26",0,2,
"357170","2015-03-24",0,0,
"357171","2015-03-24",0,0,
"16420","2014-10-29",100,8,
"16450","2014-10-29",87,1661,
"16465","2014-10-29",69,36,
"285010","2014-10-29",75,130,
"357200","2015-04-15",50,2,
"285030","2014-10-29",51,31,
"285050","2014-10-29",65,213,
"357240","2015-03-20",0,0,
"357250","2015-05-25",0,0,
"357260","2015-05-01",0,0,
"285090","2014-10-29",55,18,
"357261","2015-05-01",0,0,
"357262","2015-05-01",0,0,
"357280","2015-05-08",0,0,
"357290","2015-03-25",42,38,
"16500","2014-10-29",83,12,
"16510","2014-10-29",100,1,
"285110","2014-10-29",77,172,
"357300","2015-04-20",100,81,
"285130","2014-10-29",67,49,
"357320","2015-04-29",77,18,
"285150","2014-10-29",100,2,
"357330","2015-04-06",91,87,
"285160","2014-10-29",88,1265,
"357360","2015-04-29",92,39,
"357370","2015-03-31",73,19,
"357380","2015-04-24",89,79,
"16600","2014-10-29",86,141,
"16610","2014-10-29",100,1,
"16620","2014-10-29",65,26,
"16630","2014-10-29",0,2,
"357400","2015-05-07",100,3,
