"appid","query_date","grade","reviews","bundles"
"338770","2014-12-22",100,4,
"338800","2015-02-05",84,73,
"338810","2015-04-14",75,70,
"338830","2014-12-30",65,26,
"338840","2014-12-23",0,0,
"338882","2015-02-11",50,21,
"338890","2015-01-29",91,34,
"338900","2014-12-18",100,1,
"338960","2015-02-12",100,22,
"338980","2015-02-26",76,34,
"266980","2014-11-26",100,2,
"351020","2015-02-17",88,9,
"351040","2015-03-31",0,0,
"351060","2015-03-03",0,0,
"351070","2015-02-23",0,0,
"351080","2015-03-25",66,3,
"351090","2015-05-18",94,17,
"351140","2015-03-18",59,187,
"351150","2015-03-18",96,29,
"351170","2015-03-06",100,7,
"351220","2015-04-06",62,8,
"351230","2015-04-21",100,8,
"351240","2015-03-23",100,12,
"351270","2015-03-06",0,0,
"351280","2015-03-06",0,0,
"351290","2015-04-16",80,1596,
"351340","2015-02-24",79,24,
"351390","2015-04-14",100,1,
"351400","2015-03-30",64,14,
"351420","2015-02-16",50,14,
"351430","2015-03-02",0,0,
"351450","2015-05-22",0,0,
"351460","2015-03-04",0,0,
"351461","2015-03-04",100,3,
"351470","2015-02-27",69,33,
"351490","2015-05-13",0,0,
"351540","2015-03-30",0,0,
"351555","2015-05-20",86,15,
"351556","2015-04-22",80,21,
"351570","2015-02-19",89,2011,
"351584","2015-03-19",0,0,
"351590","2015-03-26",100,10,
"351591","2015-03-26",95,24,
"351650","2015-03-12",0,0,
"351660","2015-04-07",0,0,
"351670","2015-02-20",0,0,
"351671","2015-02-20",0,0,
"351672","2015-02-20",0,0,
"351673","2015-02-20",0,0,
"351674","2015-02-21",0,0,
"351675","2015-02-20",0,0,
"351676","2015-02-21",0,0,
"351680","2015-02-27",100,1,
"351730","2015-02-23",96,26,
"351740","2015-02-26",100,1,
"351790","2015-03-02",73,265,
"351800","2015-05-21",80,693,
"351810","2015-05-01",100,1,
"351820","2015-05-01",100,7,
"351840","2015-03-30",44,126,
"351860","2015-03-26",100,3,
"351870","2015-03-26",100,6,
"351890","2015-02-26",62,282,
"351900","2015-03-02",62,193,
"351930","2015-03-31",100,1,
"351990","2015-05-05",88,25,
"339000","2014-12-18",32,88,
"339030","2015-03-10",60,10,
"339031","2015-03-10",0,0,
"339032","2015-03-10",100,1,
"339033","2015-03-10",50,4,
"339034","2015-03-10",66,6,
"339040","2015-02-24",87,8,
"339070","2014-12-17",100,8,
"339080","2014-12-18",100,1,
"339120","2014-12-18",81,487,
"339130","2015-02-17",89,46,
"339160","2015-02-23",78,37,
"339190","2015-03-24",95,66,
"339200","2015-02-19",89,225,
"339210","2015-04-22",0,0,
"339240","2015-01-22",42,53,
"339280","2015-04-09",78,1614,
"339290","2014-12-18",55,98,
"339330","2014-12-24",100,6,
"339350","2014-12-19",97,498,
"339360","2014-12-19",100,2,
"339380","2015-01-21",0,0,
"339381","2015-01-28",100,2,
"339382","2015-02-04",0,1,
"339383","2015-02-11",0,0,
"339384","2015-03-17",100,1,
"339385","2015-03-24",0,0,
"339386","2015-03-31",0,0,
"339387","2015-04-07",100,2,
"339388","2015-04-14",100,2,
"339389","2015-05-21",100,2,
"339390","2015-05-12",0,0,
"339391","2015-05-08",0,0,
"339400","2015-03-20",94,780,
"339410","2015-02-21",0,0,
"339430","2015-04-08",0,0,
"339460","2015-03-11",93,16,
"339470","2014-12-22",32,231,
"339480","2015-01-22",78,175,
"339490","2014-12-23",66,4,
"339500","2015-01-09",0,6,
"339510","2014-12-22",87,66,
"339520","2014-12-22",0,1,
"339530","2015-01-27",71,16,
"339540","2015-03-06",70,10,
"339550","2015-02-18",97,49,
"339570","2015-02-03",91,58,
"339610","2015-03-31",74,2082,
"339620","2014-12-22",100,1,
"339630","2015-02-09",0,0,
"339690","2015-03-12",100,8,
"339700","2015-04-06",74,79,
"339750","2014-12-24",50,4,
"339770","2015-01-24",0,0,
"339790","2015-03-02",90,51,
"339800","2015-01-13",96,2650,
"339820","2014-12-23",75,4,
"339840","2015-03-27",25,4,
"339850","2015-04-03",80,5,
"339860","2014-12-30",84,25,
"339870","2014-12-30",0,0,
"339890","2014-12-26",0,1,
"339900","2015-01-26",32,31,
"267778","2015-03-06",100,1,
"267780","2015-03-06",100,7,
"339960","2015-01-24",0,0,
"339961","2015-01-24",0,0,
"267830","2015-03-24",0,0,
"352000","2015-03-26",92,83,
"352010","2015-03-04",0,0,
"352021","2015-03-17",0,0,
"352030","2015-02-27",82,23,
"352070","2015-05-26",0,0,
"352080","2015-04-18",75,8,
"352111","2015-03-23",100,5,
"352120","2015-04-23",80,10,
"352130","2015-05-21",0,0,
"352140","2015-04-09",90,31,
"352190","2015-03-11",92,14,
"352230","2015-03-03",66,6,
"352280","2015-03-17",100,2,
"352290","2015-04-22",100,2,
"352320","2015-03-17",0,0,
"352321","2015-03-17",0,0,
"352322","2015-03-17",0,0,
"352323","2015-03-17",0,0,
"352324","2015-03-17",0,0,
"352325","2015-03-17",0,0,
"352326","2015-03-17",0,0,
"352327","2015-03-17",0,0,
"352328","2015-03-17",0,0,
"352329","2015-03-17",0,0,
"352330","2015-03-17",0,0,
"352331","2015-03-17",0,0,
"352332","2015-03-17",0,0,
"352333","2015-03-17",0,0,
"352334","2015-03-17",0,0,
"352335","2015-03-17",0,0,
"352337","2015-03-17",0,0,
"352338","2015-03-17",0,0,
"352339","2015-03-17",0,0,
"352340","2015-03-17",0,0,
"352341","2015-03-17",0,0,
"352342","2015-03-17",0,0,
"280180","2015-03-26",91,158,
"352430","2015-03-10",87,47,
"352490","2015-02-24",0,0,
"352520","2015-05-20",0,0,
"352540","2015-02-27",100,2,
"352590","2015-03-04",68,16,
"352610","2015-03-23",91,12,
"352620","2015-05-19",100,5,
"352640","2015-04-23",80,5,
"352680","2015-03-12",0,0,
"352710","2015-03-04",100,5,
"352730","2015-04-09",100,3,
"352740","2015-04-14",50,6,
"352780","2015-03-27",90,11,
"280600","2015-02-10",93,65,
"352850","2015-04-22",0,0,
"352950","2015-05-18",0,0,
"352960","2015-05-08",0,0,
"352980","2015-04-06",0,0,
"268080","2014-12-16",100,11,
"268320","2015-02-18",100,29,
"268340","2015-04-20",100,4,
"268870","2014-11-28",92,195,
"353000","2015-03-02",66,3,
"353020","2015-02-25",0,0,
"353050","2015-03-17",100,1,
"353051","2015-03-17",0,0,
"353052","2015-03-17",0,0,
"353053","2015-03-17",0,0,
"353060","2015-02-27",0,0,
"353070","2015-03-13",60,5,
"353090","2015-03-12",98,57,
"353110","2015-03-11",100,1,
"353140","2015-03-10",28,7,
"353240","2015-02-27",100,1,
"353260","2015-05-04",0,0,
"353280","2015-02-28",100,11,
"353300","2015-02-27",60,5,
"353320","2015-03-02",33,3,
"353330","2015-05-18",95,62,
"353340","2015-03-23",84,13,
"353360","2015-02-27",87,2035,
"353370","2015-03-05",0,0,
"353380","2015-03-05",0,0,
"353390","2015-03-05",0,0,
"353400","2015-03-05",0,0,
"353410","2015-03-05",0,0,
"353420","2015-03-05",0,0,
"353430","2015-03-05",0,0,
"353440","2015-03-05",0,0,
"353450","2015-03-05",0,0,
"353460","2015-03-05",0,0,
"353470","2015-03-05",0,0,
"353480","2015-03-05",0,0,
"353490","2015-03-05",0,0,
"353500","2015-03-05",0,0,
"353510","2015-03-05",0,0,
"353520","2015-03-05",0,0,
"353530","2015-03-05",0,0,
"353550","2015-04-16",100,14,
"353560","2015-03-05",88,884,
"353570","2015-05-14",100,4,
"353571","2015-05-14",100,3,
"353590","2015-03-09",100,6,
"353600","2015-03-17",66,3,
"353610","2015-03-11",77,9,
"353620","2015-03-17",50,8,
"353630","2015-05-21",0,5,
"353640","2015-05-07",95,40,
"353740","2015-03-04",0,0,
"353741","2015-03-04",0,0,
"353742","2015-03-04",0,0,
"353760","2015-03-19",66,3,
"353761","2015-04-21",66,3,
"353770","2015-05-21",0,0,
"353790","2015-03-03",100,2,
"353820","2015-04-27",100,3,
"353830","2015-05-19",0,0,
"353850","2015-03-03",0,0,
"353930","2015-03-04",100,1,
"353940","2015-05-08",100,17,
"353970","2015-04-07",50,2,
"353980","2015-05-21",83,6,
"281940","2015-01-27",65,349,
"269530","2014-11-19",50,65,
"269670","2015-01-29",100,4,
"354050","2015-04-06",70,20,
"354110","2015-03-12",0,0,
"354140","2015-03-03",95,4556,
"354170","2015-03-21",0,0,
"354171","2015-03-21",0,0,
"354180","2015-04-07",100,6,
"354190","2015-05-07",0,0,
"354230","2015-04-02",100,3,
"354240","2015-03-24",86,239,
"354260","2015-04-28",87,8,
"354300","2015-03-12",0,0,
"354310","2015-03-26",100,21,
"354320","2015-03-23",66,3,
"354350","2015-03-27",100,38,
"354380","2015-03-31",69,594,
"282201","2014-12-13",84,69,
"282210","2015-03-04",44,1169,
"354425","2015-05-12",70,10,
"354430","2015-04-28",66,42,
"354500","2015-03-11",92,974,
"282370","2014-11-26",0,0,
"354570","2015-03-29",0,0,
"354600","2015-04-23",100,3,
"354650","2015-05-25",92,13,
"354680","2015-04-02",95,46,
"354690","2015-03-31",75,4,
"282513","2014-12-02",75,16,
"282514","2015-01-13",85,36,
"282515","2015-02-10",78,14,
"282516","2015-02-27",47,17,
"354700","2015-03-12",100,1,
"354701","2015-04-23",0,0,
"354702","2015-03-12",100,3,
"354710","2015-04-21",86,43,
"354720","2015-04-14",0,3,
"354730","2015-03-25",66,6,
"282560","2015-03-05",0,0,
"354770","2015-04-02",100,10,
"282640","2015-01-14",100,15,
"354820","2015-05-11",0,1,
"354850","2015-03-10",63,19,
"354860","2015-04-30",100,8,
"354870","2015-03-21",29,95,
"354890","2015-05-05",0,0,
"354930","2015-04-15",62,8,
"354940","2015-03-06",0,0,
"354950","2015-04-27",60,5,
"354960","2015-03-16",77,18,
"354970","2015-03-16",81,27,
"282900","2015-01-21",96,2565,
"282960","2014-11-19",75,4,
"355050","2015-04-02",90,76,
"355060","2015-03-10",0,0,
"355070","2015-03-24",47,122,
"355080","2015-03-23",60,5,
"355090","2015-04-22",100,3,
"355100","2015-05-04",0,0,
"355130","2015-05-18",0,0,
"355140","2015-04-16",66,9,
"355150","2015-03-17",81,11,
"355200","2015-04-11",0,0,
"355201","2015-04-11",0,0,
"355202","2015-04-11",0,0,
"355203","2015-04-11",0,0,
"355204","2015-04-11",0,0,
"355205","2015-04-11",0,0,
"355206","2015-04-11",0,0,
"355207","2015-04-11",0,0,
"355208","2015-04-11",0,0,
"355209","2015-04-11",0,0,
"355210","2015-04-11",0,0,
"355250","2015-04-28",72,58,
"283080","2014-12-01",95,45,
"355260","2015-04-23",0,0,
"355262","2015-04-30",0,0,
"355270","2015-03-10",82,75,
"355290","2015-03-10",100,1,
"355300","2015-03-10",0,0,
"355320","2015-03-09",43,16,
"355340","2015-04-21",100,3,
"355341","2015-04-29",50,2,
"355360","2015-04-06",0,1,
"355380","2015-04-06",0,1,
"355410","2015-03-13",87,16,
"355420","2015-03-26",100,14,
"355430","2015-03-13",72,11,
"355520","2015-03-12",72,11,
"355530","2015-04-24",100,12,
"355550","2015-03-17",0,0,
"355570","2015-03-19",88,9,
"355590","2015-03-13",0,0,
"355640","2015-05-07",100,1,
"355650","2015-03-16",75,8,
"355660","2015-03-18",100,11,
"355730","2015-03-26",91,23,
"355760","2015-03-12",61,90,
"355770","2015-04-01",0,0,
"355830","2015-04-03",0,0,
"355840","2015-03-31",54,4881,
"355860","2015-05-22",0,0,
"355870","2015-03-20",0,0,
"355880","2015-04-07",0,0,
"355890","2015-03-10",100,53,
"355970","2015-04-22",84,38,
"355980","2015-03-17",100,29,
"355990","2015-03-17",25,8,
"283820","2014-12-09",97,35,
"283840","2014-12-09",96,26,
"356000","2015-03-13",84,71,
"356010","2015-03-13",0,0,
"356070","2015-04-08",84,14,
"356090","2015-05-13",100,11,
"356110","2015-05-04",100,8,
"356120","2015-03-20",0,0,
"356121","2015-03-24",0,0,
"356122","2015-04-02",0,0,
"356123","2015-03-26",0,0,
"356124","2015-05-08",0,0,
"356140","2015-04-09",100,1,
"356160","2015-04-04",100,3,
"356170","2015-04-16",0,0,
"356210","2015-05-07",100,2,
"356230","2015-05-01",0,0,
"356231","2015-05-01",0,0,
"284080","2015-02-03",0,0,
"356260","2015-03-25",92,25,
"356270","2015-03-25",75,12,
"356280","2015-03-25",83,6,
"356290","2015-03-25",100,2,
"356310","2015-04-30",37,613,
"356350","2015-04-20",0,0,
"356380","2015-03-19",65,26,
"356420","2015-05-08",100,29,
"356430","2015-03-17",81,44,
"356440","2015-03-26",100,1,
"356510","2015-05-26",0,0,
"356530","2015-03-31",94,17,
"356540","2015-05-26",0,0,
"356590","2015-03-17",50,6,
"356591","2015-03-17",36,11,
"356592","2015-03-17",100,2,
"356593","2015-03-17",66,6,
"284440","2014-12-17",70,24,
"356640","2015-05-22",0,0,
"356650","2015-05-05",0,0,
"356670","2015-04-22",91,1508,
"356710","2015-03-26",100,3,
"356741","2015-05-26",0,0,
"356770","2015-04-02",70,20,
"356780","2015-05-05",0,0,
"356790","2015-04-23",100,6,
"356800","2015-04-10",36,11,
"356810","2015-04-10",0,0,
"284680","2015-03-17",100,3,
"356860","2015-04-06",0,0,
"356880","2015-03-17",53,43,
"356940","2015-03-30",50,2,
"356970","2015-04-10",0,0,
"284810","2015-01-23",95,66,
"284910","2015-02-12",75,4,
"357040","2015-04-03",0,0,
"357060","2015-03-18",100,10,
"357070","2015-03-24",98,102,
"357080","2015-04-09",0,0,
"357110","2015-04-08",0,0,
"357160","2015-03-26",0,0,
"357161","2015-03-26",0,0,
"357162","2015-03-26",0,0,
"357163","2015-03-26",0,2,
"357170","2015-03-24",0,0,
"357171","2015-03-24",0,0,
"357200","2015-04-15",50,2,
"357240","2015-03-20",0,0,
"357250","2015-05-25",0,0,
"357260","2015-05-01",0,0,
"357261","2015-05-01",0,0,
"357262","2015-05-01",0,0,
"357280","2015-05-08",0,0,
"357290","2015-03-25",42,38,
"357300","2015-04-20",100,81,
"357320","2015-04-29",77,18,
"357330","2015-04-06",91,87,
"357360","2015-04-29",92,39,
"357370","2015-03-31",73,19,
"357380","2015-04-24",89,79,
"357400","2015-05-07",100,3,
"357410","2015-05-15",100,1,
"357440","2015-03-30",0,0,
"357450","2015-03-19",0,0,
"357460","2015-04-06",79,97,
"357470","2015-03-25",100,8,
"357600","2015-03-26",97,68,
"357650","2015-03-20",90,111,
"357660","2015-03-24",0,0,
"357670","2015-05-22",0,0,
"357710","2015-04-30",100,1,
"357711","2015-04-30",100,2,
"357720","2015-05-01",85,35,
"357730","2015-04-17",50,2,
"357770","2015-03-30",36,125,
"357780","2015-04-10",85,292,
"357790","2015-05-26",0,0,
"357800","2015-03-26",0,0,
"357820","2015-04-16",40,5,
"357830","2015-03-25",88,9,
"357840","2015-04-17",78,23,
"357850","2015-04-15",75,4,
"357890","2015-03-28",100,4,
"357900","2015-03-26",41,300,
"285730","2014-11-05",0,0,
"357910","2015-03-24",66,6,
"285740","2015-02-18",100,80,
"357920","2015-05-20",0,0,
"357930","2015-04-01",75,8,
"357940","2015-04-15",81,53,
"357980","2015-04-21",0,0,
"370000","2015-05-19",93,109,
"370001","2015-05-19",97,111,
"370040","2015-05-26",0,0,
"370070","2015-05-11",83,12,
"370080","2015-05-14",100,6,
"370100","2015-05-12",52,36,
"370150","2015-05-16",100,8,
"370190","2015-05-11",68,16,
"370230","2015-05-11",0,0,
"370300","2015-05-18",100,1,
"370310","2015-05-12",0,0,
"370400","2015-05-21",0,0,
"370401","2015-05-18",0,0,
"370402","2015-05-21",0,0,
"370500","2015-05-12",0,0,
"370520","2015-05-15",0,0,
"370530","2015-05-22",0,0,
"370550","2015-05-25",0,0,
"370570","2015-05-23",0,0,
"370580","2015-05-14",0,0,
"370640","2015-05-20",0,0,
"370720","2015-05-13",100,3,
"370930","2015-05-20",0,1,
"370931","2015-05-20",100,1,
"370960","2015-05-21",0,0,
"370970","2015-05-21",0,0,
"358000","2015-04-23",50,12,
"358010","2015-04-03",83,24,
"358020","2015-04-24",100,9,
"358070","2015-04-21",95,23,
"358090","2015-05-25",0,0,
"358110","2015-04-22",0,0,
"358130","2015-05-06",87,89,
"358140","2015-03-30",100,16,
"358141","2015-03-30",80,10,
"358142","2015-04-08",100,29,
"358143","2015-04-08",100,5,
"358150","2015-03-26",96,544,
"358170","2015-05-04",100,2,
"358180","2015-05-04",100,6,
"358190","2015-05-04",100,4,
"358200","2015-05-04",100,4,
"358210","2015-05-04",100,4,
"358220","2015-05-04",0,0,
"358230","2015-05-04",0,0,
"358240","2015-05-04",100,1,
"358250","2015-05-04",83,6,
"358260","2015-05-04",100,6,
"358270","2015-05-04",100,3,
"358280","2015-05-04",85,7,
"358290","2015-05-04",100,5,
"358300","2015-05-04",100,2,
"358310","2015-05-04",100,2,
"358320","2015-05-04",100,1,
"358330","2015-05-04",66,3,
"358340","2015-05-04",100,4,
"358350","2015-05-04",0,0,
"358360","2015-05-04",100,10,
"358370","2015-05-04",100,3,
"358380","2015-05-04",100,3,
"358390","2015-05-04",100,2,
"358400","2015-05-04",100,1,
"358410","2015-05-04",100,2,
"286240","2014-12-02",97,47,
"358420","2015-05-04",66,3,
"358430","2015-05-04",85,7,
"358440","2015-05-04",100,1,
"286280","2015-03-05",81,32,
"358480","2015-03-31",9,41,
"358610","2015-03-23",100,1,
"358620","2015-03-23",0,0,
"358700","2015-03-24",50,8,
"286570","2015-03-27",0,0,
"358770","2015-03-26",100,24,
"358800","2015-05-26",0,0,
"358820","2015-04-02",50,4,
"358850","2015-04-01",66,7,
"358870","2015-04-10",0,0,
"358910","2015-03-26",0,0,
"358950","2015-04-15",0,0,
"358960","2015-04-23",84,39,
"358970","2015-03-25",0,0,
"286991","2014-11-05",100,1,
"214130","2014-10-30",71,80,
"371070","2015-05-22",0,0,
"371100","2015-05-18",0,0,
"371110","2015-05-26",0,0,
"371130","2015-05-14",0,1,
"371160","2015-05-20",100,1,
"371170","2015-05-20",50,2,
"371190","2015-05-19",72,11,
"371230","2015-05-26",0,0,
"371270","2015-05-26",0,0,
"371330","2015-05-18",87,8,
"371370","2015-05-16",0,0,
"371390","2015-05-26",0,0,
"371400","2015-05-14",75,4,
"371420","2015-05-20",80,10,
"371440","2015-05-19",40,5,
"371500","2015-05-15",88,9,
"371530","2015-05-20",0,0,
"371550","2015-05-20",50,2,
"371600","2015-05-22",0,0,
"371710","2015-05-16",0,3,
"371740","2015-05-19",0,0,
"371790","2015-05-25",0,1,
"371800","2015-05-14",100,7,
"371890","2015-05-18",0,0,
"371900","2015-05-21",0,0,
"371960","2015-05-22",0,0,
"359040","2015-04-30",95,22,
"359070","2015-03-24",66,15,
"359080","2015-03-27",100,3,
"359090","2015-04-01",73,15,
"359110","2015-03-23",0,0,
"359120","2015-03-24",0,0,
"359130","2015-05-06",0,0,
"359180","2015-03-31",0,0,
"359190","2015-04-20",0,0,
"359220","2015-04-17",56,16,
"359260","2015-05-15",0,1,
"359280","2015-05-08",83,12,
"359290","2015-03-27",57,21,
"359300","2015-04-22",0,0,
"287140","2015-04-07",81,22,
"359320","2015-04-02",78,2007,
"359370","2015-04-17",48,52,
"359400","2015-05-12",100,18,
"359410","2015-03-29",88,36,
"359440","2015-05-26",0,0,
"359480","2015-05-12",0,0,
"359500","2015-04-16",0,1,
"359520","2015-04-02",75,4,
"359521","2015-04-02",80,5,
"359522","2015-05-12",0,1,
"359540","2015-04-02",100,1,
"359550","2015-03-30",0,0,
"359560","2015-03-26",75,20,
"359580","2015-03-26",78,75,
"359590","2015-04-16",0,0,
"359630","2015-05-08",100,2,
"359650","2015-05-08",92,14,
"359670","2015-04-22",100,1,
"359760","2015-04-27",0,0,
"359780","2015-05-20",100,6,
"359800","2015-04-02",57,634,
"359810","2015-03-31",75,20,
"359850","2015-05-04",100,6,
"287680","2014-11-13",68,1578,
"359890","2015-04-29",0,0,
"359900","2015-05-11",55,177,
"359920","2015-03-27",87,48,
"359930","2015-05-26",93,32,
"359950","2015-04-02",75,4,
"287960","2015-05-06",86,46,
"372020","2015-05-19",100,1,
"372070","2015-05-15",0,0,
"372100","2015-05-15",0,0,
"372170","2015-05-15",0,0,
"372180","2015-05-20",0,0,
"372280","2015-05-23",0,0,
"372390","2015-05-21",100,3,
"372400","2015-05-15",100,1,
"372480","2015-05-26",0,0,
"372520","2015-05-21",0,0,
"372550","2015-05-15",0,0,
"372580","2015-05-19",50,2,
"372670","2015-05-18",0,1,
"372700","2015-05-18",50,2,
"372730","2015-05-26",0,0,
"372770","2015-05-26",0,0,
"372860","2015-05-25",0,2,
"372870","2015-05-20",0,0,
"372890","2015-05-22",0,0,
"372930","2015-05-22",100,1,
"300080","2014-12-03",40,1400,
"288140","2015-01-15",77,185,
"300120","2015-03-17",94,17,
"300200","2015-01-30",48,34,
"300340","2015-01-23",92,57,
"300570","2015-01-19",100,264,
"288670","2014-11-19",75,4,
"300620","2014-11-26",100,6,
"300640","2014-12-19",100,2,
"300840","2014-12-06",100,23,
"288930","2015-02-19",91,84,
"288940","2015-04-16",0,0,
"300960","2015-01-22",79,49,
"216438","2014-10-30",0,0,
"373090","2015-05-26",0,0,
"216670","2014-12-11",73,19,
"373110","2015-05-22",46,446,
"373140","2015-05-26",0,0,
"373190","2015-05-21",0,0,
"373220","2015-05-21",0,0,
"373250","2015-05-19",0,0,
"373280","2015-05-26",0,0,
"373290","2015-05-26",0,0,
"373440","2015-05-26",0,0,
"373711","2015-05-23",100,1,
"373780","2015-05-26",0,0,
"373960","2015-05-26",0,0,
"301120","2015-03-26",93,205,
"301210","2015-05-22",100,1,
"289550","2014-12-11",66,6,
"301560","2015-02-03",90,82,
"301640","2015-01-08",91,610,
"289780","2015-03-05",56,191,
"301780","2014-10-30",0,0,
"289880","2014-12-16",29,85,
"289881","2014-12-16",18,333,
"289910","2014-12-09",62,16,
"301920","2014-12-29",100,36,
"374160","2015-05-26",0,0,
"374220","2015-05-26",0,0,
"302010","2014-11-18",40,210,
"302020","2015-05-22",0,0,
"302030","2015-05-22",0,0,
"230290","2014-12-25",0,0,
"302570","2014-12-16",25,24,
"302830","2014-12-19",57,8776,
"34200","2015-01-06",100,1,
"303260","2014-12-10",44,34,
"303550","2015-03-16",92,13,
"303690","2014-11-12",70,61,
"303800","2014-11-24",82,150,
"303820","2014-11-01",26,56,
"303830","2014-11-27",40,20,
"303910","2014-11-04",60,5,
"219070","2014-11-20",53,15,
"304010","2014-11-27",61,54,
"304030","2015-03-26",62,1519,
"304212","2015-04-29",96,692,
"304380","2014-11-04",73,184,
"304540","2015-01-13",100,4,
"304710","2015-04-28",50,4,
"304910","2015-01-08",87,80,
"304950","2015-05-04",96,25,
"36100","2014-10-30",100,11,
"305380","2015-03-27",95,179,
"305460","2015-02-26",90,10,
"305500","2015-03-16",61,26,
"305660","2015-01-28",69,26,
"305740","2014-11-06",60,25,
"233610","2014-12-02",97,908,
"305800","2014-12-09",73,52,
"305880","2014-11-11",100,9,
"305940","2014-12-24",81,96,
"306020","2014-11-19",92,496,
"306100","2015-03-21",0,0,
"234000","2014-10-30",48,606,
"306340","2015-01-19",50,6,
"306370","2014-10-31",53,13,
"306390","2015-04-16",16,6,
"306395","2015-01-08",57,7,
"306397","2015-02-12",40,10,
"306398","2014-11-06",72,11,
"306399","2015-03-26",42,7,
"306440","2015-01-29",63,73,
"306610","2014-12-20",83,6,
"306670","2015-04-23",0,0,
"306930","2015-01-08",33,45,
"38230","2015-03-27",50,14,
"307030","2015-01-20",100,15,
"307210","2015-03-02",66,24,
"307230","2014-12-01",82,567,
"307430","2015-03-11",83,12,
"235380","2015-04-30",56,211,
"307580","2015-04-29",97,44,
"307590","2015-05-05",0,0,
"307600","2015-02-17",76,17,
"235540","2015-03-17",0,0,
"307780","2015-02-03",64,6946,
"307880","2015-01-15",80,945,
"320090","2015-05-08",0,0,
"320140","2015-03-23",0,0,
"320150","2014-11-06",79,112,
"320300","2015-04-23",95,533,
"320350","2015-03-11",85,34,
"320351","2015-03-18",80,26,
"320352","2015-03-18",71,14,
"320353","2015-03-18",66,15,
"320360","2015-02-25",80,5,
"320361","2015-02-25",78,14,
"320362","2015-02-25",0,3,
"320363","2015-02-25",0,0,
"320364","2015-02-25",100,1,
"320370","2015-02-25",90,21,
"320371","2015-02-25",84,19,
"320372","2015-02-25",38,18,
"320380","2015-02-25",0,3,
"320381","2015-02-25",0,0,
"320382","2015-02-25",0,0,
"320383","2015-02-25",35,14,
"320384","2015-02-25",0,0,
"320385","2015-02-25",0,0,
"320386","2015-02-25",0,1,
"320387","2015-02-25",0,0,
"320388","2015-02-25",0,0,
"320400","2014-12-01",68,35,
"320430","2014-12-16",57,70,
"320520","2015-02-17",71,38,
"320540","2015-02-10",89,115,
"320590","2014-12-16",64,201,
"320610","2014-12-18",100,31,
"320670","2014-10-30",76,26,
"320760","2015-02-12",97,216,
"320820","2015-02-13",80,230,
"320830","2014-12-04",100,2,
"320860","2015-02-04",0,0,
"320986","2015-02-24",50,8,
"320987","2015-02-24",42,7,
"320988","2015-02-24",40,5,
"320989","2015-02-24",46,13,
"308172","2014-12-04",100,1,
"236110","2014-11-22",83,1439,
"308440","2015-01-12",100,15,
"308520","2015-03-25",58,29,
"308560","2015-03-23",0,0,
"236690","2015-03-27",0,0,
"321010","2014-11-25",57,7,
"321040","2015-04-01",92,1218,
"321070","2014-11-14",50,4,
"321080","2014-11-07",55,9,
"321100","2015-01-10",100,1,
"321140","2015-05-20",100,1,
"321141","2015-05-20",100,1,
"321142","2015-05-19",0,1,
"321250","2015-05-06",0,0,
"321260","2014-11-12",68,471,
"321280","2014-11-14",75,52,
"321300","2014-11-13",47,2346,
"321380","2015-05-01",0,0,
"321430","2015-01-27",86,87,
"321450","2015-03-25",88,9,
"321490","2014-11-20",4,23,
"321540","2014-12-11",94,18,
"321660","2014-11-28",30,23,
"321860","2014-11-21",60,130,
"321880","2015-01-17",0,0,
"321890","2015-02-14",100,1,
"321950","2014-12-09",54,192,
"321960","2015-04-09",0,0,
"321990","2015-01-06",100,2,
"237550","2015-01-15",51,127,
"322020","2014-12-11",87,16,
"322021","2014-12-11",75,8,
"322022","2014-12-11",53,13,
"322030","2015-02-05",50,2,
"322110","2014-11-25",95,47,
"322140","2015-05-21",0,0,
"322141","2015-05-22",0,0,
"322150","2015-03-27",0,0,
"322151","2015-03-27",0,0,
"322152","2015-03-27",0,0,
"322153","2015-03-27",0,0,
"322170","2014-12-22",98,5753,
"322210","2015-04-07",94,136,
"250070","2015-01-16",77,11,
"322290","2015-02-18",95,160,
"322300","2014-12-22",72,501,
"322330","2014-12-15",97,11175,
"322410","2014-11-28",100,2,
"322480","2014-11-03",0,0,
"250310","2014-11-11",0,0,
"322510","2014-11-26",100,1,
"322520","2015-02-27",69,273,
"322540","2015-02-06",80,20,
"322550","2015-02-24",100,9,
"322610","2014-10-30",56,25,
"322670","2014-10-30",100,2,
"322700","2015-05-18",81,16,
"250580","2015-02-13",76,1154,
"322900","2015-01-09",77,200,
"322910","2015-04-09",89,327,
"322920","2014-12-10",70,1735,
"322930","2014-11-06",78,37,
"322970","2015-05-21",0,0,
"238340","2015-03-24",100,10,
"323000","2014-11-20",60,10,
"323020","2015-01-24",66,3,
"323220","2014-12-17",98,201,
"323230","2014-11-18",0,1,
"323240","2014-11-07",61,54,
"251130","2015-04-14",96,501,
"323320","2015-01-22",96,1057,
"323340","2015-02-25",100,11,
"323341","2015-02-25",85,21,
"323380","2015-05-13",100,30,
"323420","2014-11-26",90,11,
"323450","2014-12-22",85,20,
"323630","2014-12-16",100,9,
"323650","2015-02-28",100,1,
"323670","2015-05-01",88,9,
"323720","2015-02-11",73,84,
"323770","2014-11-11",0,0,
"323780","2014-11-24",64,71,
"323900","2015-04-09",81,186,
"324050","2015-05-01",66,9,
"324070","2014-11-28",94,75,
